id,segment,segment_name,polarity,topic_id,topic_name,topic_name_raw,product,review,review_translation,rating,sentiment
S3_POS2_T4_044,S3,디자인 중시형,POS,T4,배송/서비스,배송/서비스,노트북,외관 스크래치 없이 완벽한 상태로 도착했어요. 색상이랑 마감 때문에 산 건데 외관이 완벽하게 오는 것만으로도 이 구매는 성공이에요.,Arrived in perfect condition with no cosmetic scratches. Bought it for the color and finish and the product arriving in perfect cosmetic condition alone makes this purchase a success.,5.0,긍정
S3_POS2_T4_045,S3,디자인 중시형,POS,T4,배송/서비스,배송/서비스,이어폰 케이스,색상 선택이 사진처럼 정확하게 와서 만족해요. 색상 중심으로 사는 사람한테 색상 정확도가 제일 중요한데 이 판매처는 믿을 수 있어요.,Color arrived accurately matching the photos and I'm satisfied. Color accuracy is the most important thing for someone who buys by color and this seller can be trusted.,4.0,긍정
S3_POS2_T4_046,S3,디자인 중시형,POS,T4,배송/서비스,배송/서비스,스마트 전구,묶음으로 주문했는데 모두 같은 색감으로 와서 공간 조명이 통일감 있어요. 색온도가 제품마다 달랐다면 인테리어 효과가 반감됐을 거예요.,"Ordered a bundle pack and all came with the same color tone, giving the room lighting a unified feel. If color temperature varied between units the interior effect would have been halved.",3.5,중립
S3_POS2_T4_047,S3,디자인 중시형,POS,T4,배송/서비스,배송/서비스,USB 허브,셋업 통일감 맞추려고 고른 색상이 실물과 정확히 일치했어요. 색상 통일이 목적인 구매에서 이 정확도는 정말 중요해요.,"The color I chose to unify my setup matched the real product exactly. When the whole point of a purchase is color consistency, this level of accuracy really matters.",3.5,중립
S3_POS2_T4_048,S3,디자인 중시형,POS,T4,배송/서비스,배송/서비스,외장 SSD,디자인 소품으로 책상에 두려고 샀는데 스크래치 없이 완벽하게 왔어요. 외관 상태가 중요한 제품인데 포장이 믿을 만했어요.,Bought to display as a desk decor piece and it arrived scratch-free in perfect condition. Packaging was trustworthy for a product where cosmetic condition matters.,4.0,긍정
S3_POS2_T5_049,S3,디자인 중시형,POS,T5,사용 편의성,사용 편의성,스마트워치,스트랩 교체가 공구 없이 쉽게 돼서 매일 다른 색상으로 코디할 수 있어요. 패션 아이템처럼 쓰기 위한 최고의 조건이에요.,Strap swaps without any tools so I can coordinate a different color every day. The best possible condition for using it as a fashion accessory.,5.0,긍정
S3_POS2_T5_050,S3,디자인 중시형,POS,T5,사용 편의성,사용 편의성,스마트 전구,앱으로 색온도 조절이 직관적이에요. 분위기 바꾸고 싶을 때 바로 조작할 수 있어서 공간 연출을 마음대로 할 수 있어요.,Color temperature control through the app is intuitive. Being able to adjust instantly whenever I want to change the mood gives me full creative control over the space.,4.5,긍정
S3_POS2_T5_051,S3,디자인 중시형,POS,T5,사용 편의성,사용 편의성,무선 충전기,올려놓기만 하면 충전되니까 선 정리 걱정이 없어요. 인테리어 깔끔하게 유지하면서 편하게 충전할 수 있어서 이 제품이 맞는 선택이에요.,Just set it down and it charges — no cable clutter to worry about. Keeping the interior clean while charging effortlessly makes this the right choice.,4.5,긍정
S3_POS2_T5_052,S3,디자인 중시형,POS,T5,사용 편의성,사용 편의성,블루투스 스피커,터치 방식 볼륨 조절이 직관적이에요. 인테리어 소품처럼 올려둔 상태에서 손쉽게 조작할 수 있어서 예쁘게 두면서 편하게 쓸 수 있어요.,Touch-based volume control is intuitive. Easy to operate while keeping it displayed as a decor piece — beautiful to look at and convenient to use.,4.0,긍정
S3_POS2_T5_053,S3,디자인 중시형,POS,T5,사용 편의성,사용 편의성,기계식 키보드,무선이라 케이블 없이 쓸 수 있어서 데스크가 더 깔끔해 보여요. 예쁜 키보드가 선 없이 놓이니까 셋업 완성도가 훨씬 높아졌어요.,Wireless means no cables and a noticeably cleaner desk. A beautiful keyboard sitting without any wires raises the overall quality of the setup significantly.,4.5,긍정
S3_POS2_T5_054,S3,디자인 중시형,POS,T5,사용 편의성,사용 편의성,무선 이어폰,케이스에서 꺼내면 자동 연결되는 게 너무 편해요. 예쁜 케이스 열 때마다 자동으로 연결되면 쓰는 경험 자체가 즐거워져요.,Auto-connecting when you open the case is so convenient. The experience becomes genuinely enjoyable when opening the pretty case automatically means it's ready to use.,4.5,긍정
S3_POS2_T5_055,S3,디자인 중시형,POS,T5,사용 편의성,사용 편의성,태블릿,커버 색상이 다양해서 기분에 따라 바꿔 끼울 수 있어요. 패션 아이템처럼 코디하는 재미가 있어서 자주 꺼내 쓰게 돼요.,Cover colors come in such variety I can swap based on my mood. The fun of coordinating it like a fashion accessory makes me take it out and use it more often.,4.5,긍정
S3_POS2_T5_056,S3,디자인 중시형,POS,T5,사용 편의성,사용 편의성,노트북,가볍고 얇아서 예쁜 노트북을 매일 들고 다니게 돼요. 예쁜 것 자주 꺼내 쓰고 싶은데 무거우면 집에 두게 되는데 이건 항상 같이 다니게 돼요.,Light and slim enough that I carry this pretty laptop everywhere every day. You want to use beautiful things often but heavy ones end up staying home — this one always comes with me.,5.0,긍정
S3_POS2_T5_057,S3,디자인 중시형,POS,T5,사용 편의성,사용 편의성,USB 허브,케이블이 뒤로 나와서 앞에서 보면 선이 안 보여요. 깔끔한 셋업 유지가 목적인데 이 구조 덕분에 인테리어 훼손 없이 쓸 수 있어요.,Cables exit from the back so no wires are visible from the front. My goal is maintaining a clean setup and this structure lets me use it without disrupting the aesthetic.,4.0,긍정
S3_POS2_T5_058,S3,디자인 중시형,POS,T5,사용 편의성,사용 편의성,무선 마우스,수신기가 마우스 안에 수납돼서 들고 다닐 때 분실 걱정이 없어요. 예쁜 마우스를 자주 들고 다니는데 수납 구조가 실용적이에요.,The receiver stores inside the mouse so there's no worry of losing it when carrying it around. I take this pretty mouse with me often and the storage design is practical.,3.5,중립
S3_POS2_T5_059,S3,디자인 중시형,POS,T5,사용 편의성,사용 편의성,보조배터리,작고 가벼워서 파우치에 넣어도 티가 안 나요. 예쁘고 가벼우니까 가방 꾸밀 때 빠뜨리게 되지 않아요.,Small and light enough to sit in a pouch without being noticeable. Pretty and lightweight so it never gets left out when packing my bag.,3.5,중립
S3_POS2_T5_060,S3,디자인 중시형,POS,T5,사용 편의성,사용 편의성,외장 SSD,크기가 작아서 책상 위 소품처럼 두기 좋아요. 기능적으로 편리한 것도 있지만 인테리어 소품으로 활용하기 위해 크기도 중요한데 딱 맞아요.,The compact size is perfect for displaying as a desk accent. Functionality matters too but for use as a decor piece size is just as important — and this is exactly right.,4.0,긍정
S3_NEG_T1_001,S3,디자인 중시형,NEG,T1,가격/비용,가격/비용,무선 이어폰,디자인이 예뻐서 샀는데 이 마감 품질이면 가격이 너무 아까워요. 예쁜 외형을 기대하고 낸 돈인데 실물 마감이 너무 조잡해요.,Bought it for the design but the finish quality makes the price feel like a waste. Paid specifically for pretty looks and the real-world finish is just cheap.,3.0,중립
S3_NEG_T1_002,S3,디자인 중시형,NEG,T1,가격/비용,가격/비용,블루투스 스피커,인테리어 소품으로 쓰려고 샀는데 실물이 사진보다 훨씬 플라스틱 티가 나요. 이 비주얼이면 이 가격은 과한 것 같아요.,Bought it to use as a decor piece but it looks way more plastic in person than in photos. This visual quality doesn't justify the price.,3.0,중립
S3_NEG_T1_003,S3,디자인 중시형,NEG,T1,가격/비용,가격/비용,스마트워치,손목에 찼을 때 예쁠 것 같아서 샀는데 베젤 마감이 너무 저렴해 보여요. 디자인에 돈 낸 건데 이 외관이면 납득이 안 가요.,Bought it imagining how pretty it would look on my wrist but the bezel finish looks incredibly cheap. Paid for design and this appearance doesn't justify it.,1.5,부정
S3_NEG_T1_004,S3,디자인 중시형,NEG,T1,가격/비용,가격/비용,기계식 키보드,색상이 예뻐서 샀는데 키캡이 석 달 만에 벗겨지고 있어요. 데스크 분위기 연출하려고 돈 낸 건데 이렇게 빨리 망가지면 가격이 아까워요.,Bought it for the color but the keycaps are already fading after three months. Paid to set a desk aesthetic and it deteriorating this fast makes the price feel wasted.,2.0,부정
S3_NEG_T1_005,S3,디자인 중시형,NEG,T1,가격/비용,가격/비용,무선 마우스,색상 코디 맞추려고 골랐는데 코팅이 한 달 만에 벗겨지기 시작했어요. 예쁜 셋업 유지하려고 산 건데 금방 흉해지면 돈이 아깝죠.,Chose it specifically for color coordination but the coating started peeling after a month. Bought it to maintain a pretty setup and it turning ugly this fast is a waste of money.,1.5,부정
S3_NEG_T1_006,S3,디자인 중시형,NEG,T1,가격/비용,가격/비용,보조배터리,색상이랑 마감이 예뻐서 샀는데 이음새가 갈라지기 시작했어요. 들고 다닐 때 예뻐야 의미 있는데 이렇게 빨리 망가지면 이 가격이 아까워요.,Bought it for the color and finish but the seams are starting to crack. The whole point is looking good while carrying it — deteriorating this fast makes the price feel like a loss.,1.0,부정
S3_NEG_T1_007,S3,디자인 중시형,NEG,T1,가격/비용,가격/비용,노트북 거치대,맥북이랑 색 맞추려고 비싸게 주고 샀는데 실제로 놓고 보면 색감이 달라요. 색상 코디 목적으로 산 건데 맞지 않으면 그냥 돈 낭비예요.,Paid a premium to match my MacBook color but side by side the tones are clearly different. Bought specifically for color coordination and if it doesn't match it's just wasted money.,2.0,부정
S3_NEG_T2_008,S3,디자인 중시형,NEG,T2,성능/스펙,성능/스펙,무선 이어폰,디자인 보고 샀는데 음질이 너무 나빠요. 예쁜 이어폰 끼고 싶었는데 소리가 이러면 결국 못 쓰게 되더라고요.,Bought it for the design but the sound quality is really bad. Wanted pretty earbuds I'd actually wear but sound this poor means I just can't use them.,1.5,부정
S3_NEG_T2_009,S3,디자인 중시형,NEG,T2,성능/스펙,성능/스펙,블루투스 스피커,인테리어용으로 올려뒀는데 음질이 너무 들쭉날쭉해요. 예쁜 소품으로 두기엔 좋은데 실제로 음악 틀면 실망스러워요.,Set it out as a decor piece but the sound quality is really inconsistent. Great as a pretty object but actually playing music through it is disappointing.,3.5,중립
S3_NEG_T2_010,S3,디자인 중시형,NEG,T2,성능/스펙,성능/스펙,스마트워치,디자인이 예뻐서 매일 차고 싶었는데 배터리가 하루도 못 가요. 예쁜 시계인데 매일 충전해야 하니까 결국 자꾸 빼게 돼요.,Design is pretty enough to want to wear every day but the battery doesn't last even a full day. Beautiful watch but needing to charge it daily means I keep taking it off.,3.5,중립
S3_NEG_T2_011,S3,디자인 중시형,NEG,T2,성능/스펙,성능/스펙,웹캠,색상이 귀여워서 셋업에 맞춰 샀는데 화질이 너무 낮아요. 예쁜 웹캠이 있으면 화상통화도 즐거울 것 같았는데 이 화질이면 민망해요.,Bought it to match my setup for the cute color but image quality is way too low. Thought a pretty webcam would make video calls more enjoyable but this quality is embarrassing.,1.5,부정
